,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenB3,QlenC0,QlenC1,QlenC2,QlenC3,choice,precheck
396,1097.01967121,1110.3154441,1157.76149745,1197.86027828,100.840607067,0.0,21.280527192,27.2625041396,13.295772887,26.1655261571,12.8362766913,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0
397,1100.67501311,1118.31719243,1172.90460114,1173.28293239,72.6079192788,0.0,3.35399087789,0.0,17.6421793189,51.233417837,0.378331245022,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0
398,1104.34889282,1106.59517743,1121.38899755,1124.54258653,20.1936937196,0.0,5.10555662042,0.0,2.24628461114,9.68826350003,3.15358898798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
399,1104.81300474,1105.53072376,1118.2146583,1121.16265646,16.3496517258,0.0,6.60307925907,0.985508672152,0.717719021138,6.08085528272,1.96248949066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
400,1107.91705064,1136.95196885,1157.76149745,1239.38156727,131.464516636,0.0,20.809528599,40.0987808309,29.034918212,0.0,41.521288994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0
401,1110.44886735,1125.42688943,1172.90460114,1186.19098817,75.7421208158,0.0,47.4777117091,0.378331245022,14.9780220846,0.0,12.9080557772,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0
402,1111.45132923,1113.03672052,1131.52012569,1137.50462963,26.0533004062,0.0,5.17793778362,0.0,1.58539128931,13.3054673888,5.98450394446,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
403,1118.50030444,1149.13045217,1158.80156412,1161.36954279,42.8692383546,0.0,3.20065321959,0.0,30.6301477326,6.47045872896,2.5679786734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
404,1118.60346681,1119.6529967,1143.30321282,1143.6727489,25.0692820874,0.0,11.8671289892,0.0,1.04952988807,11.7830871321,0.369536078025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
405,1118.72135102,1146.21579438,1169.71605674,1173.61487866,54.8935276364,0.0,13.1685107401,0.0,27.4944433533,10.3317516192,3.89882192381,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0
406,1118.74894427,1122.31728648,1135.6322498,1146.55830957,27.8093652908,0.0,0.0,0.0,3.56834220763,13.314963319,10.9260597642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
407,1120.59921231,1135.02380166,1147.51261838,1153.17653983,32.5773275201,0.0,8.27941116261,0.0,14.4245893468,4.2094055594,5.66392145131,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
408,1123.13483887,1130.89449075,1164.06533175,1165.41445541,42.2796165419,0.0,17.9416539958,0.0,7.75965188608,15.2291869984,1.34912366167,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0
409,1127.4708806,1146.84771792,1182.49511658,1182.99208048,55.5211998804,0.0,17.217613827,0.0,19.3768373175,18.4297848352,0.496963900757,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0
410,1129.10815217,1158.06397313,1177.67020153,1243.45547992,114.347327749,1.78633858493,0.0,61.7113657392,27.1694823784,19.6062284009,4.07391264575,0.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0
411,1135.27765092,1142.09513615,1155.83278005,1158.79922098,23.5215700646,0.0,0.0,0.0,6.81748523825,13.7376438922,2.96644093419,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
