,arrivalA,arrivalB,arrivalC,leaveC,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
937,2517.70161894,2537.31526392,3518.84603002,3530.78544902,0.0,949.694692553,0.0,19.6136449823,31.8360735409,11.9394190027,0.0,46.0,47.0,46.0,0.0,0.0,0.0,0.0,0.0
938,2517.84673699,2518.92182235,3487.00995648,3498.52552004,0.0,925.6042228,0.0,1.07508535724,42.4839113262,11.5155635641,0.0,46.0,48.0,46.0,0.0,2.0,1.0,0.0,0.0
939,2519.23520815,2542.75207025,3248.29454011,3368.81726347,0.0,705.070522032,99.861801457,23.5168620974,0.471947830992,20.6609219055,0.0,47.0,47.0,46.0,0.0,0.0,4.0,2.0,0.0
940,2528.71565159,2546.97092918,2872.41810621,3480.32952421,11.3110308538,319.273418866,603.875384256,6.94424672868,6.17375816814,4.03603373937,2.0,46.0,0.0,0.0,87.0,0.0,0.0,0.0,1.0
941,2529.31634211,2559.00384564,2876.75196843,3515.24922219,17.6545870636,317.748122795,616.18930345,12.0329164599,0.0,22.3079503078,2.0,45.0,0.0,0.0,88.0,0.0,0.0,0.0,1.0
942,2530.00587481,2573.07846816,2879.31477704,3542.80473596,28.4652532251,303.673500273,635.93444515,14.6073401234,2.56280860753,27.5555137742,3.0,45.0,0.0,0.0,89.0,0.0,0.0,0.0,1.0
943,2536.44332572,2544.01811669,3561.26441481,3567.91096347,0.0,974.827913327,0.0,7.57479097063,42.4183847954,6.64654866152,0.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0
944,2539.88221704,2558.9734994,3319.72471836,3382.46490608,0.0,721.953113508,60.2804391449,19.0912823581,38.7981054494,2.4597485773,0.0,47.0,47.0,46.0,0.0,2.0,3.0,2.0,0.0
945,2543.27315587,2581.74405736,2899.73146881,3595.40254652,15.7306897631,317.987411449,655.40225517,22.7402117253,0.0,40.26882254,2.0,48.0,0.0,0.0,92.0,0.0,0.0,0.0,1.0
946,2545.75891047,2551.540352,3280.92661291,3380.0051575,0.0,696.754188109,87.8906505675,5.78144153255,32.6320727949,11.1878940268,0.0,47.0,47.0,46.0,0.0,2.0,4.0,2.0,0.0
947,2546.58218078,2573.45057754,2887.91123981,3542.88295491,26.4962873819,305.864199498,654.893496152,0.372109382154,8.59646277228,0.0782189437309,3.0,46.0,0.0,0.0,90.0,0.0,0.0,0.0,1.0
948,2548.24421525,2577.94249669,2891.99727874,3552.92774737,25.2063622862,309.968743123,650.885676169,4.49191914727,4.08603892667,10.0447924653,3.0,47.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0
949,2551.58718955,2586.69441137,3370.70593292,3410.78202192,0.0,784.011521547,12.284531916,35.1072218215,0.0,27.7915570862,0.0,47.0,47.0,46.0,0.0,3.0,2.0,2.0,0.0
950,2552.3131787,2579.28737444,2899.73146881,3555.13372398,25.6293179915,312.709904303,653.196278562,1.34487774684,7.73419007275,2.20597660814,4.0,48.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0
951,2552.43951467,2562.71271573,3472.70907884,3492.9797709,0.0,902.190768533,14.8778366117,10.2732010603,7.80559457974,5.3928554406,0.0,47.0,46.0,47.0,0.0,1.0,0.0,1.0,0.0
952,2553.80112523,2601.86024629,2919.33601338,3623.21981324,25.4862492057,304.28405307,698.600756791,22.5728718527,13.1917140249,5.28304306219,5.0,49.0,0.0,0.0,94.0,0.0,0.0,0.0,1.0
953,2554.61886132,2587.2315072,2904.03862512,3598.2807547,27.1251960468,312.499961613,691.363921398,5.48744983537,4.30715631244,2.87820817821,6.0,49.0,0.0,0.0,93.0,0.0,0.0,0.0,1.0
954,2555.00256315,2580.72653252,3370.70593292,3382.99046484,0.0,738.998185837,11.7589731589,25.7239693713,50.9812145632,0.525558757044,0.0,46.0,47.0,45.0,0.0,3.0,1.0,2.0,0.0
955,2555.33956131,2588.93275144,2906.14429936,3617.93677017,31.8919458875,315.105873681,692.136455342,1.70124424489,2.10567423382,19.6560154734,7.0,49.0,0.0,0.0,94.0,0.0,0.0,0.0,1.0
956,2559.07600155,2583.10018233,3587.3095156,3604.09487213,0.0,978.164232481,0.0,24.0241807853,26.0451007887,16.7853565262,0.0,46.0,47.0,46.0,0.0,0.0,0.0,0.0,0.0
957,2573.22004245,2606.04647985,3399.43109311,3417.45478578,0.0,764.659453068,11.3509288118,32.8264374013,28.7251601903,6.67276385555,0.0,48.0,47.0,46.0,0.0,2.0,0.0,2.0,0.0
958,2576.53994807,2619.64016616,2935.57703712,3651.53456779,12.3928033736,309.347072234,710.83619911,30.7074147162,6.58979872893,5.12133155648,4.0,50.0,0.0,0.0,95.0,0.0,0.0,0.0,1.0
959,2578.34080476,2587.24582676,3614.21438031,3616.53283332,0.0,1000.06368884,0.0,8.90502200583,26.9048647108,2.31845301223,0.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0
960,2583.83650764,2603.67244541,2928.17074829,3639.68435878,18.023738648,315.663567975,695.049064944,1.81219911927,8.83473490844,16.4645455494,2.0,50.0,0.0,0.0,95.0,0.0,0.0,0.0,1.0
961,2586.90084115,2614.48797402,2928.98723839,3646.41323623,16.7716042605,313.682774267,710.697120391,10.8155286165,0.816490102648,6.72887744811,3.0,50.0,0.0,0.0,96.0,0.0,0.0,0.0,1.0
962,2588.26009131,2632.09677429,3689.24397689,3699.73845733,0.0,1037.60089442,0.0,43.8366829778,19.5463081826,10.4944804368,0.0,46.0,47.0,46.0,0.0,0.0,0.0,0.0,0.0
963,2596.68314885,2620.09222253,2937.09606351,3675.33055343,17.8048251785,315.484814592,714.438504277,5.60424850663,1.51902639017,23.7959856446,2.0,51.0,0.0,0.0,96.0,0.0,0.0,0.0,1.0
964,2600.27810693,2600.99394775,3472.70907884,3504.98598493,0.0,871.715131089,20.2706920523,0.715840829387,0.0,12.0062140376,0.0,47.0,46.0,47.0,0.0,2.0,0.0,1.0,0.0
965,2600.4134667,2602.86941752,3625.18382864,3630.77233913,0.0,1011.3449628,0.0,2.45595081622,10.9694483288,5.5885104911,0.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0
966,2608.64367289,2610.40697004,3488.92968633,3509.30535336,0.0,862.302108807,16.0562986029,1.76329714289,16.220607487,4.31936842236,0.0,48.0,47.0,47.0,0.0,1.0,1.0,1.0,0.0
967,2613.096397,2629.75837038,2951.02658625,3687.57687907,6.5437691627,310.186664081,731.478845987,10.1182042248,11.0815517867,5.07144683371,1.0,51.0,0.0,0.0,94.0,0.0,0.0,0.0,1.0
968,2615.04589346,2623.59191171,2939.94503446,3682.50543224,5.04632906804,313.5041518,735.385518969,3.49968918253,2.84897095216,7.17487880427,1.0,51.0,0.0,0.0,96.0,0.0,0.0,0.0,1.0
969,2619.56441373,2621.67549207,3509.48194873,3512.43629755,0.0,867.254194262,0.0,2.11107834321,20.5522623996,2.95434882184,0.0,48.0,45.0,47.0,0.0,0.0,0.0,1.0,0.0
