,arrivalA,arrivalB,arrivalC,leaveC,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
0,0.0,13.5878263809,21.6779899827,24.1030354259,0.0,0.0,0.0,13.5878263809,8.09016360188,2.42504544313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.0686976920063,0.376913359552,6.10738997569,6.79317110642,0.0,0.0,0.0,0.308215667546,5.73047661614,0.685781130734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,6.10962012095,9.22956504282,9.22956504282,21.4413490199,0.0,0.0,0.0,3.11994492188,0.0,12.211783977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6.71089939723,18.9150469533,30.2075687614,30.2567293243,0.0,2.76294302941,0.0,12.2041475561,8.5295787787,0.0491605628992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,11.207069981,22.8041341232,63.6970878433,64.88067629,0.0,0.0,0.0,11.5970641422,40.8929537201,1.18358844674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,11.4710587288,21.7700408627,45.1465235225,50.9399761997,2.11676765203,8.43752789872,0.0,8.18221448185,14.938954761,5.79345267719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,15.0195817298,28.4863133769,48.8800668265,65.8569609122,3.89546522356,16.6602101456,2.05990937319,9.57126642358,3.73354330399,14.9169847125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,17.6333495766,33.5275977239,61.998323134,67.8070987486,4.13669128611,15.3524691026,3.8586377782,11.7575568612,13.1182563075,1.95013783642,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,17.7605737162,30.4111077857,55.1911056658,56.4300245568,0.0,0.0,0.0,12.6505340696,24.7799978801,1.23891889099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
9,18.4793040563,53.0475429684,81.2122136832,83.9477965108,0.0,13.8482152805,0.0,34.5682389121,14.3164554343,2.7355828276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10,19.7332306911,76.8460496805,145.973126379,148.049112906,0.0,29.3998307302,0.0,57.1128189895,39.727245968,2.07598652738,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0
11,23.2756892121,26.2445495388,47.3312881457,51.7412714807,0.0,0.0,0.0,2.96886032666,21.0867386069,4.40998333504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12,23.364180546,34.742924334,68.2239873826,71.0730993166,5.12213283086,27.2553987999,0.0,6.25661095713,6.22566424864,2.84911193398,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13,29.0339468778,40.0400405676,52.4034966415,61.9925812331,0.0,7.29124757802,0.0,11.0060936899,5.07220849589,9.58908459152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14,29.8020388111,39.6881091393,69.0323417931,72.9399348281,3.72555891281,28.5358782433,2.04075752344,6.16051141542,0.80835441054,1.86683551154,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,31.1848079038,38.0562049521,65.6486026329,77.137580745,0.0,25.6408828912,0.0,6.87139704829,1.95151478968,11.4889781121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,31.4998056211,75.8906061695,138.411300551,209.41854282,0.0,62.5206943814,6.40151488471,44.3908005483,0.0,64.6057273847,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
17,32.803442643,59.5791394263,109.814950525,122.477310869,1.93948169107,48.418039103,3.04473648673,24.8362150922,1.81777199525,9.61762385727,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,32.834761975,50.8195281181,66.8957582489,78.8147188017,5.22144297711,1.58396852346,0.0,12.763323166,14.4922616074,11.9189605528,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19,33.6765605098,47.3886196516,84.6788901811,86.9838335763,6.01154862949,21.6437221416,0.0,7.70051051226,15.646548388,2.30494339519,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,39.3350591574,51.194721137,93.1369602935,103.976714098,8.05356049411,33.4841690441,0.0,3.80610148547,8.45807011238,10.8397538043,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,39.7849231031,62.3634764383,213.251213508,213.480079019,0.255117464579,93.0170855719,0.0,22.3234358707,57.8706514982,0.228865510243,0.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0
22,40.847556906,55.9890538843,155.38056201,179.860318758,9.97197121208,63.2060056255,0.0,5.16952576618,36.1855025004,24.4797567482,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0
23,41.0093973358,54.8256339757,119.19505951,120.029636255,12.0381456326,0.36547169011,0.0,1.7780910073,64.003953844,0.834576745065,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
24,42.8144243492,53.8592557377,107.997178529,112.859687011,8.3802967878,39.2777045558,0.0,2.6645346007,14.8602182358,4.86250848198,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,43.1871254153,74.0613575891,138.411300551,144.812815436,11.6385085604,26.1780681399,0.0,19.2357236134,38.1718748218,6.40151488471,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
26,48.7719203279,62.4831184746,123.403844265,127.750138002,5.08733540986,47.3318320499,0.0,8.62386273692,13.5888937402,4.34629373774,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,51.6183368682,57.2664181555,68.4454289813,88.7413387922,4.37071701603,8.38218447743,8.6921517637,1.27736427125,2.79682634837,11.6037580472,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
28,51.818063198,62.9056633473,133.795864092,134.350001309,7.76107622823,60.4981809174,0.0,3.32652392105,10.3920198276,0.554137217208,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,57.1435634903,58.5644298514,106.245880411,113.568121161,0.122854665268,22.6477838318,0.0,1.29801169585,25.0336667275,7.32224075056,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
30,58.6377764777,66.0962766338,100.239425729,103.566037855,0.0,2.34915234752,0.0,7.45850015605,31.7939967477,3.32661212608,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
