,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenB3,QlenC0,QlenC1,QlenC2,QlenC3,choice,precheck
134,289.2262963,314.46755585,451.688989586,458.823412061,169.597115761,15.5336862609,123.982533235,0.0,9.70757328848,13.2389005017,7.13442247484,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
135,291.418049432,330.819197991,416.641069594,418.57555147,127.157502038,13.3524649758,71.4509238126,0.0,26.0486835831,14.3709477901,1.93448187667,6.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0
136,291.754565279,338.562812392,410.987559169,442.21487671,150.46031143,14.9979348803,48.3631655794,30.7918146254,31.8103122327,24.061581197,0.435502915614,7.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0
137,293.223135649,317.124135986,373.655835776,393.479080254,100.255944605,21.2444202008,35.5658294638,0.0,2.65658013653,20.9658703264,19.8232444776,8.0,6.0,6.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0
138,293.839743981,320.138498482,464.264606161,472.081970145,178.242226164,23.2843920057,122.859298354,0.0,3.01436249563,21.2668093256,7.81736398398,9.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
139,295.133410835,344.427871532,526.471230466,527.070572325,231.93716149,25.0050876469,119.836734629,0.0,24.2893730499,62.2066243047,0.599341858988,10.0,6.0,6.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
140,297.176449682,339.315425947,478.151404104,486.70957312,189.533123438,23.7709340653,95.8251575505,0.0,18.3680421999,43.0108206062,8.55816901562,9.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0
141,297.882339875,334.949111133,386.925977972,441.779373794,143.897033919,26.9602294449,26.360943977,47.2124028281,10.1065418135,25.6159228614,7.64099299435,10.0,6.0,6.0,5.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0
142,306.253832655,327.799741866,334.273804751,335.455087087,29.2012544315,19.4201651908,0.0,0.0,2.12574402035,6.47406288487,1.1812823355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
143,306.790447135,328.952293181,331.884313086,338.000124191,31.2096770559,21.0092947311,0.0,0.347168204434,1.15255131476,2.93201990526,5.76864290029,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
144,307.559730787,336.824139551,337.983687971,348.007402471,40.4476716839,21.3925623939,0.0,0.0,7.87184637019,1.15954841992,10.0237145,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
145,312.218173267,331.288829433,435.140583498,447.014118889,134.795945622,18.6010247241,85.3522401608,0.0,0.469631441899,18.4995139043,11.8735353909,5.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0
146,313.651710706,338.728199881,338.728199881,372.69110811,59.0393974033,23.1724288448,0.0,9.27920259031,1.90406032957,0.0,24.6837056386,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
