Column1,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
584,1486.70966,1607.895502,1911.125039,1919.385887,432.6762272,115.2349777,289.9095656,0,5.950865054,13.31997134,8.2608475,17,20,20,18,0,0,0,0,0
563,1428.088541,1756.989223,1902.40879,1913.782889,485.6943483,326.7348248,139.2078713,7.32911867,2.165857786,6.211695312,4.044980507,46,18,0,0,3,0,0,0,1
561,1426.923753,1754.823366,1896.197095,1909.737909,482.8141553,327.0350426,128.8011058,12.19293203,0.864569633,12.57262327,1.347881957,45,18,0,0,2,0,0,0,1
559,1425.53854,1753.958796,1883.624471,1908.390027,482.8514862,314.4399451,114.8759424,21.58752028,13.98031039,14.78973298,3.178035016,43,18,0,0,3,0,0,0,1
555,1416.772874,1740.738009,1868.834738,1905.211992,488.4391175,286.7745942,109.7040721,36.28956818,15.19054072,9.392657287,0.087685078,42,20,0,0,4,0,0,0,1
558,1421.58895,1739.978485,1850.442081,1905.124306,483.5353567,283.5744658,105.6368579,45.37172118,14.81506995,4.826737665,9.310504282,43,20,0,0,6,0,0,0,1
512,1314.694893,1438.440032,1897.041708,1903.895263,589.20037,54.04626112,451.8856169,0,6.698877684,6.7160589,6.853555387,9,20,18,19,0,0,1,1,0
547,1403.080256,1509.002363,1891.809117,1903.007626,499.9273699,87.07502455,349.1589,0,18.84708196,33.64785396,11.19850943,15,20,20,19,0,0,0,2,0
553,1414.312657,1580.371127,1897.805068,1898.689962,484.3773055,86.04791991,291.423767,0,32.01055042,26.01017406,0.884894157,17,18,20,18,0,0,1,0,0
508,1306.67499,1374.657328,1890.325649,1896.509757,589.8347662,51.8342982,495.7682392,0,16.14803952,19.90008167,6.184107543,9,20,20,20,0,0,0,1,0
552,1412.793441,1705.163416,1845.615343,1895.813802,483.0203611,285.9692033,118.4288113,43.04601581,6.400771207,3.023116517,7.152443038,41,20,0,0,5,0,0,0,1
551,1412.29702,1703.547468,1823.592227,1888.661359,476.3643394,274.1168248,120.0447587,56.87498322,16.13362358,0,8.194149102,40,20,0,0,6,0,0,0,1
571,1450.302362,1573.2246,1871.794894,1887.699469,437.3971075,120.8351169,277.5650628,14.88940142,2.08712147,21.00523096,1.015173923,19,19,19,19,0,0,1,0,0
546,1401.800175,1495.047334,1858.161263,1887.247189,485.4470143,68.02335651,362.8134217,21.42996119,4.223803088,0.300506633,7.655965187,14,20,20,19,1,0,0,2,0
550,1406.464048,1563.139943,1850.789663,1886.684295,480.2202475,92.91974303,287.6497202,18.86963292,14.75615187,0,17.02499946,17,18,20,18,1,0,0,0,0
504,1292.849022,1368.741155,1870.425567,1885.485405,592.6363831,35.10552587,477.5834492,0,27.78660709,24.10096368,15.0598373,6,20,20,19,0,0,1,1,0
543,1393.558968,1698.762644,1823.592227,1880.46721,486.9082421,273.2936666,117.5503872,47.53609833,23.91000981,7.279195343,9.338884891,41,20,0,0,5,0,0,0,1
538,1379.00859,1490.155281,1857.860756,1879.591224,500.5826341,80.91847863,359.0177383,0,0.228212297,8.687737088,21.73046782,10,20,20,18,1,0,0,2,0
549,1406.336501,1686.413845,1816.313031,1871.128325,464.7918238,277.5852705,124.2271039,50.81371893,2.49207273,5.672083007,4.001574743,40,20,0,0,4,0,0,0,1
556,1419.369665,1561.372624,1850.789663,1869.659296,450.2896309,89.63269753,272.3321125,6.347406923,12.37026158,17.08492638,12.522226,19,18,20,18,0,0,0,0,0
542,1387.234773,1683.921772,1810.640948,1867.12675,479.8919772,277.6735426,124.3852066,54.2046357,9.013456049,2.333970004,2.281166244,41,20,0,0,3,0,0,0,1
541,1384.221608,1666.852635,1808.306978,1864.845584,480.6239759,280.0214628,136.9904898,50.16458958,2.60956338,4.463854129,6.374016126,40,20,0,0,2,0,0,0,1
534,1360.902916,1664.908316,1803.843124,1858.471568,497.5686524,287.1495256,135.9350927,40.94786229,14.85587457,2.99971585,13.68058141,41,20,0,0,1,0,0,0,1
498,1282.81551,1358.300347,1846.324604,1858.03508,575.2195699,34.09954475,466.4657601,0,17.38529225,21.55849639,11.7104764,3,20,20,19,0,0,0,1,0
539,1380.454762,1499.383791,1833.704737,1857.13707,476.6823078,80.24219916,331.8543216,1.027214084,8.68682959,2.466624133,22.40511922,11,20,20,19,0,0,0,0,0
519,1328.640881,1463.182511,1849.173019,1851.118692,522.4778106,78.89384157,364.6898741,0,30.64778791,21.3006342,1.945672802,7,20,18,19,0,0,0,2,0
536,1366.109121,1459.915556,1827.872385,1844.799851,478.69073,89.50662917,350.1587342,0,4.29980602,17.79809468,16.92746601,11,20,20,19,0,0,0,2,0
540,1384.192373,1664.243071,1800.843409,1844.790987,460.5986134,266.1228118,126.2587081,41.03838111,12.92788607,10.34162929,2.909197034,39,20,0,0,1,0,0,0,1
533,1358.641654,1650.315185,1790.501779,1841.88179,483.2401357,286.377883,140.1865941,13.20889243,4.295648133,0,38.17111797,41,20,0,0,0,0,0,0,1
523,1332.446171,1469.823531,1831.238113,1834.731951,502.2857796,114.0981952,330.7703563,0,23.27916485,30.64422505,3.493838217,9,20,19,18,0,0,0,0,0
483,1241.459048,1316.915055,1824.766107,1832.889333,591.4302852,25.69003317,479.7841704,0,13.76597411,28.066882,8.123225584,2,20,18,20,0,0,0,1,0
