,arrivalA,arrivalB,arrivalC,leaveC,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Queue A,Queue B,QlenB1,QlenB2,Queue C,QlenC1,QlenC2,choice,precheck
734,1911.467813,2226.668591,2444.656464,2460.414535,307.0531517,215.4771176,12.3535268,2.147625988,2.510755528,3.404544707,40,29,0,0,3,0,0,0,1
735,1918.582114,1926.081068,2542.736697,2543.642932,0,590.8566891,0,7.49895457,25.79893935,0.906235542,0,26,26,26,3,0,0,2,0
736,1920.617056,2231.781645,2452.248758,2464.791875,306.0515348,212.8748185,8.165777085,5.113054581,7.592294427,4.377339528,41,29,0,0,2,0,0,0,1
737,1924.701729,1926.245827,2420.555757,2534.122335,0,470.1377809,101.7338981,1.544098188,24.17214903,11.83267962,0,26,26,25,2,0,0,0,0
738,1925.152347,1926.612719,2687.238119,2688.170151,0,741.3477386,0,1.460372741,19.27766072,0.932031802,0,26,26,25,1,0,0,1,0
739,1926.693999,1927.058085,2707.144134,2712.068346,0,760.1800335,0,0.364086336,19.90601549,4.924211425,0,27,26,26,0,0,1,1,0
740,1927.758498,1941.543738,2591.529079,2593.454572,0,601.515226,0,13.78524033,48.47011523,1.925493059,0,27,27,27,0,0,0,2,0
741,1931.321255,2233.957232,2455.345372,2475.026111,300.4603905,218.2915264,9.446503382,2.175586581,3.096613231,10.23423611,42,30,0,0,2,0,0,0,1
742,1938.969183,1953.741024,2743.754541,2745.751338,0,753.4031099,0,14.77184085,36.6104065,1.996796802,0,26,27,26,0,0,1,1,0
743,1939.113045,1940.184953,2448.130561,2538.071738,0,480.3708034,85.99177346,1.071908083,27.57480421,3.949403051,0,26,27,26,2,0,0,0,0
744,1942.312411,2244.45161,2460.282519,2496.116939,291.6448208,210.8937613,14.7435925,6.494378299,4.937146995,21.09082744,42,30,0,0,2,0,0,0,1
745,1942.646915,2286.421815,2508.432484,2542.400975,301.8046953,215.2797174,25.71678529,38.97020454,6.730951435,8.251705926,43,30,0,0,4,0,0,0,1
746,1950.5956,1967.592693,2644.775897,2647.809408,0,643.2631718,0,16.99709247,33.92003228,3.033511231,0,27,26,26,0,0,0,2,0
747,1950.816371,1954.907094,2610.855864,2612.019607,0,636.6219851,0,4.090723662,19.32678507,1.163742542,0,27,26,26,0,0,0,2,0
748,1953.897936,2257.277758,2467.781718,2527.6933,301.9714888,203.0047604,49.97815756,1.408333576,7.499199895,9.933423496,40,30,0,0,2,0,0,0,1
749,1957.209996,1979.546715,2509.163179,2557.460802,0,492.0321507,39.4414855,22.33671971,37.58431325,8.856136691,0,27,27,27,4,0,0,0,0
750,1962.872539,1983.489846,2518.078558,2562.701491,0,525.6733332,39.38224385,20.61730688,8.91537834,5.240689202,0,25,27,27,5,0,0,0,0
751,1962.907982,1972.552064,2471.578866,2548.604665,0,493.2936859,68.56070541,9.644082488,5.733116267,8.465093346,0,25,27,27,4,0,0,0,0
752,1963.353051,1964.688159,2465.84575,2540.139572,0,483.4424018,72.22598773,1.335108551,17.71518879,2.067833945,0,25,27,27,3,0,0,0,0
753,1966.415284,1984.838357,2526.380538,2574.855566,0,533.2402009,36.32095266,18.42307289,8.301980388,12.15407494,0,26,27,25,5,0,0,0,0
754,1967.778808,1990.221985,2561.780885,2585.085107,0,536.1585531,13.07468105,22.44317676,35.40034655,10.2295413,0,26,27,26,1,0,0,0,0
755,1969.223753,2264.57624,2478.231678,2527.947842,288.0540055,203.2054786,49.46162164,2.298481642,10.44995942,0.254542371,37,30,0,0,2,0,0,0,1
756,1977.994672,2016.637334,2695.60947,2709.959924,0,662.1135863,0,38.64266236,16.85854963,14.35045383,0,24,26,26,0,0,0,2,0
757,1980.58443,2269.412061,2493.682455,2528.964387,283.9918103,208.8196172,34.26538722,0.835820882,15.45077679,1.016545119,37,30,0,0,3,0,0,0,1
758,1981.274472,1993.608323,2678.75092,2692.082523,0,651.1675736,0,12.33385107,33.97502343,13.33160302,0,25,26,26,2,0,0,2,0
759,1985.204457,1985.701365,2750.436947,2808.124472,0,758.0531757,0,0.496908283,6.68240619,57.6875252,0,27,26,26,0,0,2,1,0
760,1986.707167,1994.113282,2583.393307,2622.96353,0,567.667603,1.691800395,7.406114406,21.61242196,37.87842318,0,27,27,26,0,0,0,0,0
761,1993.664327,2280.244119,2501.701532,2534.149269,275.747734,213.4383354,27.26285476,1.832058525,8.019077576,5.184881961,38,30,0,0,3,0,0,0,1
762,1998.334532,1999.905138,2756.670025,2842.260019,0,750.531809,51.45444761,1.570605985,6.233077586,34.13554706,0,28,27,27,0,0,2,1,0
763,2005.535852,2304.92386,2524.703906,2553.387456,274.7082669,211.3178166,22.62036807,21.67974109,8.462228843,6.063182161,38,30,0,0,6,0,0,0,1
764,2009.704121,2289.882495,2512.927479,2545.462067,276.717694,218.5499883,29.47349565,3.460680557,4.49499556,3.061091665,39,30,0,0,5,0,0,0,1
765,2011.203887,2017.550052,2774.128834,2851.142045,0,739.1199723,68.13118483,6.346165023,17.45880984,8.882025721,0,28,27,26,0,1,0,1,0
766,2013.933004,2300.051379,2516.241677,2547.324274,275.9494917,212.8761007,29.22038965,10.16888321,3.314197667,1.862207262,39,30,0,0,6,0,0,0,1
767,2013.939438,2340.686395,2541.203675,2564.640951,286.1119403,196.9535905,18.37161582,40.63501685,3.563689586,5.065659236,40,30,0,0,5,0,0,0,1
768,2022.748561,2027.79862,2695.60947,2740.632117,0,667.8108502,14.35045383,5.050058744,0,30.67219362,0,28,28,27,0,0,0,2,0
769,2023.148371,2027.858128,2719.843575,2757.149339,0,667.7513415,20.78854178,4.709757185,24.23410567,16.51722132,0,28,28,27,0,0,0,2,0
770,2024.703771,2033.525748,2659.211275,2660.677216,0,595.9064666,0,8.821976891,29.7790606,1.465940508,0,28,28,26,0,0,0,0,0
771,2027.810258,2029.495589,2629.432215,2631.9978,0,553.8977178,0,1.685331128,46.03890818,2.565584901,0,28,28,27,0,0,0,0,0
772,2028.119002,2037.131679,2727.370278,2768.858799,0,682.7118968,29.77906015,9.012677082,7.526702947,11.70946078,0,28,28,28,0,0,1,2,0
773,2033.297544,2040.936121,2659.211275,2667.118894,0,618.2751547,1.465940508,7.638576285,0,6.441678201,0,28,28,28,0,0,0,0,0
774,2034.535482,2037.051013,2777.383171,2863.897821,0,737.0778211,73.75887432,2.515531675,3.254336232,12.75577626,0,29,28,28,0,2,0,1,0
775,2036.261544,2041.693789,2745.404155,2776.494063,0,685.6764895,23.45464414,5.432244992,18.03387679,7.635263133,0,29,28,28,0,0,1,2,0
776,2040.362059,2044.705474,2659.211275,2686.438212,0,614.5058013,7.907618709,4.343415662,0,19.31931771,0,28,29,28,1,0,0,0,0
777,2040.385289,2320.105841,2533.401285,2557.874865,264.5385714,204.598065,19.98617056,14.18198036,8.697379672,4.487408958,38,30,0,0,4,0,0,0,1
778,2043.707278,2330.770853,2537.639986,2559.575291,276.3985629,202.6304323,20.23487902,10.66501239,4.238700499,1.700426383,38,30,0,0,4,0,0,0,1
779,2054.513509,2110.785153,2809.256588,2834.920578,0,690.1476351,9.895550432,56.27164459,8.323799888,15.76843946,0,30,28,29,0,2,0,2,0
780,2056.469332,2066.564235,2813.530895,2875.957096,0,710.8189354,50.36692596,10.09490311,36.14772462,12.05927466,0,30,28,29,0,2,1,1,0
781,2057.349534,2342.191686,2549.745438,2572.511514,273.4213194,199.0119896,14.89551265,9.420832818,8.541762405,7.870563127,38,30,0,0,3,0,0,0,1
782,2062.148697,2098.546209,2791.015311,2807.615664,0,687.6692749,0,36.39751169,4.799827133,16.60035267,0,30,28,28,0,3,0,2,0
783,2062.378411,2345.049176,2553.74184,2572.790414,278.3079849,204.696262,18.76967362,3.362780524,3.996402158,0.278900008,38,30,0,0,3,0,0,0,1
784,2062.502312,2069.19749,2786.215484,2788.111634,0,676.2066652,0,6.69517773,40.81132851,1.89615017,0,30,28,28,0,3,0,2,0
785,2063.285486,2083.825242,2678.67207,2710.843095,0,580.8534146,12.77082155,20.53975591,13.99341386,19.40020301,0,30,28,28,1,0,0,0,0
786,2070.951733,2358.894559,2556.930661,2590.66006,271.2399529,194.8472814,26.30766061,12.70287277,3.188821063,7.421738049,38,30,0,0,5,0,0,0,1
787,2074.931277,2083.520936,2817.778331,2880.584296,0,730.0099591,58.1787652,8.589658616,4.247435418,4.627199836,0,29,28,29,0,3,1,1,0
788,2075.697515,2347.444565,2553.74184,2583.238322,269.3516612,206.2972754,19.04857362,0.395388686,0,10.44790805,39,30,0,0,4,0,0,0,1
789,2076.027999,2081.167375,2664.678656,2691.442892,0,578.0439005,21.7595557,5.139375769,5.467380716,5.004679712,0,29,28,29,1,0,0,0,0
790,2077.502798,2097.20052,2834.7696,2889.253164,3.664577209,720.5778111,45.81469602,16.03314459,16.99126902,8.668868473,0,29,28,29,0,4,0,1,0
791,2078.512383,2368.847246,2575.67502,2595.15522,268.9321819,202.9104905,17.79508452,16.40268172,3.917283045,1.685115765,39,30,0,0,2,0,0,0,1
792,2082.657521,2367.938819,2571.757737,2593.470104,276.237038,188.9918417,18.90232291,0.044260791,14.82707575,2.810044664,40,30,0,0,3,0,0,0,1
793,2083.812329,2384.421064,2581.891785,2599.390297,284.1264906,191.2539558,13.26343556,2.482244678,6.216764726,4.235077173,40,30,0,0,3,0,0,0,1
794,2085.704838,2385.248848,2586.565334,2608.16333,283.1424086,196.6429366,12.82496304,3.401601696,4.673549699,8.773032847,41,30,0,0,3,0,0,0,1
795,2086.160193,2403.06865,2600.039642,2618.50941,298.2608709,191.7364976,16.76521264,6.647585711,5.234494272,1.704555576,42,30,0,0,1,0,0,0,1
796,2087.482067,2397.138145,2594.805147,2616.804854,297.7667814,189.4271893,13.35818276,0.889297011,8.239813126,8.641524154,43,30,0,0,2,0,0,0,1
797,2094.472108,2415.240733,2609.048495,2654.695583,302.6660371,193.807762,22.35369531,16.10258841,0,23.29339234,43,30,0,0,3,0,0,0,1
798,2095.680721,2109.874129,2856.940365,2896.110831,0,724.8954705,32.31279952,14.19340791,22.17076497,6.857666776,0,30,28,28,0,3,0,1,0
799,2098.985407,2105.278443,2800.932789,2819.152139,0,685.736868,6.682874982,6.293036206,9.917477685,11.53647534,0,30,29,29,0,3,0,2,0
800,2103.17459,2403.798926,2603.724767,2622.949791,299.8940595,196.2407161,14.78464262,0.730275777,3.685125595,4.440381508,43,30,0,0,2,0,0,0,1
801,2106.570201,2411.054915,2609.048495,2631.402191,297.2287242,192.6698525,13.90129606,3.255989211,5.323728072,8.452399259,44,30,0,0,2,0,0,0,1
802,2112.646461,2116.054817,2710.347958,2712.347024,0,562.6172533,0.495136758,3.40835525,31.6758878,1.503929126,0,30,30,30,0,0,0,0,0
803,2115.730145,2431.898386,2609.356932,2667.869859,295.3247703,177.150109,45.33865075,2.843471551,0.308436905,13.17427565,44,30,0,0,4,0,0,0,1
804,2117.287697,2443.182406,2619.260309,2681.050831,297.9530369,166.1745265,48.60954989,13.94167239,9.903376505,13.18097269,44,30,0,0,3,0,0,0,1
805,2117.798081,2445.684416,2621.986781,2687.840309,314.1003054,173.5758925,59.06405012,8.786029916,2.726472464,6.789477557,45,30,0,0,4,0,0,0,1
806,2117.916521,2119.969128,2726.375246,2733.639491,0,590.3788299,0,2.052606447,16.02728838,7.264244771,0,30,30,30,0,0,1,0,0
807,2121.990226,2154.310103,2842.535322,2881.913425,0,688.225219,0.72681251,2.319876541,0,38.65129092,0,30,29,27,0,4,0,2,0
808,2123.577947,2159.154002,2876.220212,2907.57843,0,701.7173411,16.10555815,7.576055157,15.34886948,15.25265984,0,30,29,27,0,2,1,2,0
809,2123.615067,2455.504183,2632.276439,2697.788694,319.5673388,166.4825983,55.56386965,12.32177713,10.28965803,9.948385029,44,30,0,0,3,0,0,0,1
810,2123.719875,2160.746602,2738.488244,2738.67709,0,565.6286438,0,9.026726878,12.11299815,0.188845692,0,30,29,27,0,0,2,0,0
811,2130.274811,2461.035368,2645.470419,2697.816678,315.4096056,171.2410716,52.31827492,15.35095136,13.19397976,0.027983856,44,30,0,0,4,0,0,0,1
812,2133.313055,2461.92839,2655.306259,2704.969186,322.1911279,183.5420286,42.5104192,6.424207497,9.835839577,7.152507824,44,29,0,0,4,0,0,0,1
813,2135.27131,2157.453903,2892.944327,2897.546852,0,699.4864615,3.166504108,5.182593008,36.00396219,1.436020769,0,30,29,27,1,0,0,1,0
814,2140.460765,2473.785804,2667.291243,2715.626119,320.5746029,181.5204551,37.67794282,12.7504359,11.9849842,10.65693367,45,28,0,0,5,0,0,0,1
815,2145.92873,2491.434961,2691.85974,2768.956139,315.9996601,200.0032516,55.77419478,29.50657019,0.421527633,21.32220431,44,29,0,0,6,0,0,0,1
816,2146.639872,2152.665784,2842.535322,2843.262134,0,656.5908047,0,1.025911773,33.2787332,0.72681251,0,30,29,27,0,4,0,2,0
817,2148.095497,2166.443504,2892.944327,2937.138201,4.570286752,726.5008232,4.602524877,13.77771993,0,39.59134949,0,30,29,28,1,1,0,1,0
818,2150.226568,2156.645343,2860.871343,2892.32577,4.083534714,685.8899789,21.04208224,2.335240033,18.33602118,10.41234539,1,30,29,28,0,4,0,2,0
819,2150.337544,2170.891168,2918.254193,2918.355309,6.307798697,705.3290443,0,14.24582528,42.03398046,0.101115832,2,30,29,29,2,1,0,2,0
820,2152.784464,2476.204325,2673.566534,2736.621194,321.0013391,191.0869174,42.05958558,2.418521894,6.27529091,20.99507449,44,29,0,0,5,0,0,0,1
821,2154.4615,2487.399926,2679.390033,2745.7308,321.7428252,186.1666077,57.2311613,11.19560061,5.823498773,9.109605811,45,30,0,0,6,0,0,0,1
822,2156.8922,2488.606685,2691.438212,2747.633935,330.5077257,190.7833478,54.29258739,1.206758668,12.04817973,1.903135025,46,30,0,0,5,0,0,0,1
823,2161.435258,2520.21132,2710.883792,2781.796321,327.171427,187.1421611,64.52457213,17.60463541,3.53031075,6.387957043,47,30,0,0,6,0,0,0,1
824,2162.41023,2218.57486,2835.698174,2841.12865,0,606.3695776,0,18.16462925,10.75373683,5.430476108,0,28,30,30,0,5,0,0,0
825,2166.758426,2506.215806,2702.256468,2774.274787,324.6765348,185.6439336,66.69967082,3.780845587,10.39672827,5.318648314,47,30,0,0,5,0,0,0,1
826,2169.018272,2207.701703,2938.730109,2950.33658,0,710.5524893,0,7.683431524,20.47591619,11.6064707,0,28,30,30,0,1,0,2,0
827,2170.734111,2206.264858,2892.944327,2983.359,0,686.6794691,44.19387436,5.530746511,0,46.22079871,0,28,30,30,1,2,0,1,0
828,2182.08771,2517.207095,2707.353481,2775.408364,324.1280959,185.0493728,66.92130609,7.991289092,5.097013044,1.133576784,45,30,0,0,5,0,0,0,1
829,2186.163903,2215.265568,2824.944437,2835.630109,0,569.0231069,0,15.10166434,40.65576281,10.68567149,0,28,30,30,0,4,0,0,0
830,2190.917934,2521.480371,2725.494774,2783.810996,326.2891618,189.4034213,56.30154722,4.273275274,14.61098195,2.014675281,44,29,0,0,6,0,0,0,1
831,2193.639687,2202.502001,2763.247114,2768.870976,0,535.9862431,0,1.862313785,24.75886948,5.623861981,0,28,30,30,0,1,1,0,0
832,2195.083746,2205.433031,2784.288674,2784.436705,7.418255735,557.814083,0,2.931029516,21.04156059,0.148030137,0,29,29,30,0,3,0,0,0
833,2198.777035,2206.952252,2924.86703,3000.934827,6.655996226,685.9920744,58.49197032,1.519221615,31.92270276,17.57582759,1,30,29,30,2,1,0,1,0
834,2199.622293,2206.841817,2784.288674,2800.176251,6.642564323,577.4468575,0.148030137,0.576959158,0,15.73954651,2,30,30,30,0,3,0,0,0
835,2199.990694,2316.301129,2943.251172,3006.392488,6.851122877,608.5659003,57.68365514,0.459312381,18.38414276,5.457660164,3,29,28,27,0,1,0,1,0
836,2200.437975,2333.945212,2875.879237,2883.650746,6.514277599,537.8145304,0,18.99295927,4.119495046,7.771508718,4,29,28,27,0,3,1,0,0
837,2201.534221,2529.595103,2726.65906,2790.216664,318.6770995,195.8996706,57.15193632,9.383783194,1.164286179,6.405667853,45,30,0,0,7,0,0,0,1
838,2202.705731,2316.262342,2948.164644,2997.792984,4.995972101,622.4677672,2.17193554,0.560638261,9.434535156,47.45640422,4,29,28,27,0,3,0,2,0
839,2208.310995,2536.735129,2733.491087,2793.620289,313.1693752,189.923931,56.72557717,11.25475846,6.832027011,3.403624733,45,30,0,0,8,0,0,0,1
840,2212.77401,2552.345793,2776.135541,2820.250627,316.8210936,214.9669809,36.97105216,18.75068965,6.822766707,7.144033858,46,30,0,0,6,0,0,0,1
841,2214.626537,2329.081694,2943.251172,3068.470985,0.639030589,614.1694788,63.14131531,13.81612605,0,62.0784974,0,29,28,27,0,2,0,1,0
842,2217.088277,2540.125542,2748.607513,2798.599109,319.6468522,193.3655448,45.01277628,2.390413265,11.11642562,4.978820063,46,30,0,0,6,0,0,0,1
843,2217.246769,2544.09242,2751.473067,2809.527592,322.8787735,204.5150927,47.12604253,1.966877705,2.86555381,10.92848264,47,30,0,0,7,0,0,0,1
844,2218.144672,2550.53003,2767.312774,2813.106593,325.9477482,200.9430367,42.21481781,0.437609776,15.83970736,3.579001063,48,30,0,0,8,0,0,0,1
845,2220.856569,2332.136029,2974.156059,3008.917947,0,627.5897348,33.69900756,16.2794606,14.43029454,1.062881241,0,29,28,27,0,3,1,2,0
846,2222.551718,2327.031249,2871.759742,2873.244665,93.71062417,508.6669255,0,10.76890685,36.06156803,1.484922649,0,29,28,28,0,3,1,0,0
847,2222.905049,2319.808134,2959.725764,3007.855066,93.39608025,628.35651,38.06721987,3.507004897,11.56111989,10.06208223,1,29,29,28,0,3,0,2,0
848,2223.346852,2555.160914,2786.219623,2821.077908,327.1831778,220.9746267,34.03100408,0.630884114,10.08408194,0.827281805,48,30,0,0,5,0,0,0,1
849,2226.933087,2344.184709,3003.487768,3034.629868,92.87504695,653.415591,15.81053853,24.37657447,5.887468417,15.33156155,2,29,29,29,0,3,2,2,0
850,2232.868985,2379.487282,3032.025625,3088.933823,94.16226311,611.8137852,55.29269695,52.45603318,40.72455812,1.615500738,3,29,28,28,0,2,0,1,0
851,2234.197405,2567.878243,2800.960351,2841.046424,318.148388,222.6980856,38.97178809,13.53245011,10.38402198,1.114285043,46,30,0,0,4,0,0,0,1
852,2242.38117,2557.217143,2790.576329,2839.932139,312.7797438,229.0024797,30.50157971,0.056228942,4.356706178,18.85423037,47,30,0,0,5,0,0,0,1
853,2243.52955,2341.545293,2991.301067,3087.318322,85.55214316,646.0591555,78.67310461,12.46359908,3.696618744,17.34415046,4,29,29,28,0,3,2,1,0
854,2248.242818,2336.879323,2881.068846,2885.291053,83.89321145,538.9999146,2.581900278,4.743293285,5.18960844,1.640307056,5,29,29,29,0,1,2,0,0
855,2249.735651,2583.762471,2810.626707,2842.124141,307.4814917,217.1978801,30.4197164,7.545327747,9.666356738,1.077717269,47,30,0,0,4,0,0,0,1
856,2252.464425,2334.721279,2987.604448,3069.974172,81.48078668,608.529893,80.86653687,0.77606769,44.35327585,1.503186485,6,30,29,29,0,2,2,1,0
857,2255.468021,2589.411777,2812.126748,2844.915707,312.4102222,221.2149308,29.99739358,13.53353355,1.50004009,2.791566313,48,30,0,0,5,0,0,0,1
858,2256.998495,2336.038233,2997.6003,3019.298307,77.72278463,638.1178254,11.31764771,1.31695382,23.44424109,10.38035924,7,30,30,29,0,4,2,2,0
859,2259.68144,2349.298864,2881.068846,2926.074989,76.35679352,531.7699814,4.222207334,13.260631,0,40.78393619,8,30,30,30,1,1,2,0,0
860,2261.735395,2593.549921,2821.60867,2855.807314,322.0270752,223.3421369,33.61888962,9.787450187,4.716612165,0.579754576,47,30,0,0,4,0,0,0,1
861,2261.831205,2369.8797,2890.432001,2927.343458,75.04811748,511.1891459,35.64298778,1.00037717,9.363155743,1.268469118,9,27,30,30,0,0,1,0,0
862,2267.765181,2372.040252,2917.891636,2936.298301,73.78011191,518.3917496,9.451821982,3.494959045,27.45963492,8.954843125,10,27,30,30,1,1,0,0,0
863,2268.180589,2381.289609,3059.877915,3076.263931,76.00411997,622.1981589,0,13.10490054,56.39014653,16.38601624,11,27,30,30,0,3,0,2,0
864,2268.352643,2389.084707,3021.047983,3024.085726,80.9462216,593.8993081,0,20.78584241,38.06396855,3.037743194,12,27,30,30,0,2,0,0,0
865,2272.668125,2410.777301,3062.031927,3089.194979,97.21157514,621.2483239,26.90189563,40.89760144,30.00630206,0.261156614,13,28,30,30,0,3,2,1,0
866,2275.092573,2372.858408,2948.490468,2952.016117,96.94767888,545.0332278,0,0.8181567,30.59883135,3.525649259,14,29,30,30,0,3,1,0,0
867,2275.435416,2374.253792,2982.984015,2994.412145,97.42299251,574.2366757,0,1.395383471,34.49354713,11.42813031,15,30,30,30,0,3,2,0,0
868,2275.806684,2591.323892,2816.892058,2855.22756,313.6050923,220.8028552,28.02364967,1.91211566,4.765310217,10.31185211,46,30,0,0,5,0,0,0,1
869,2276.771256,2603.38092,2825.343606,2858.883039,314.5526368,218.2277498,30.4637081,3.05702778,3.734936098,3.075724817,47,30,0,0,5,0,0,0,1
870,2281.641269,2421.668449,3051.640172,3051.641665,92.61252296,599.3795345,0,0.414656892,30.59218884,0.001492847,16,30,30,30,0,3,0,0,0
871,2288.52097,2634.232639,2846.350054,2866.622365,305.0289511,201.4755246,19.05348586,33.68271776,5.64189104,1.2188252,46,30,0,0,5,0,0,0,1
872,2288.931135,2425.911796,3059.877915,3085.947061,90.55614651,633.9661191,16.38601624,4.424513768,0,9.683130022,17,30,30,30,0,3,0,2,0
873,2290.284632,2612.206763,2827.364679,2858.914309,313.0962885,213.1368435,31.51835944,7.825842418,2.021073472,0.031270517,46,30,0,0,6,0,0,0,1
874,2290.388804,2437.380868,3059.877915,3117.187315,90.90080493,622.4970464,26.06914626,16.09125897,0,31.2402544,18,30,30,30,0,3,1,2,0
875,2291.344336,2430.876376,3088.972646,3095.656241,97.74037052,631.155551,0.222333552,9.791669536,26.94071869,6.461262056,19,30,30,30,0,0,0,1,0
876,2294.610004,2619.337962,2827.859037,2862.484282,317.5967586,208.0267172,31.05527243,7.131199801,0.49435753,3.569972082,47,28,0,0,7,0,0,0,1
877,2307.401226,2430.891005,3096.733883,3112.335535,103.3760751,658.0816412,0,10.11370343,7.761237452,15.60165134,20,30,30,30,0,0,0,1,0
878,2307.82117,2482.089507,3122.363203,3130.321535,113.8472791,614.6443761,0,14.42105838,25.62931983,7.95833225,21,29,30,30,0,0,0,1,0
879,2308.260981,2621.745579,2835.708163,2865.40354,311.0769811,206.1134583,26.77611831,2.407616433,7.849126199,2.919258594,46,28,0,0,8,0,0,0,1
880,2310.689514,2637.819649,2856.816829,2869.869498,311.0560651,208.5304053,9.805536545,16.07407019,10.46677452,3.247132861,47,29,0,0,4,0,0,0,1
881,2312.284512,2666.451041,2882.660766,2884.644906,321.9481268,208.851937,0,32.2184021,7.357788035,1.984140254,48,28,0,0,0,0,0,0,1
882,2314.064159,2477.89789,3093.883441,3094.436326,111.8476364,573.742282,0,9.986094547,42.24326843,0.552885113,22,29,30,30,0,0,0,0,0
883,2317.624582,2639.379348,2860.547387,2873.378106,320.1950667,217.4374809,9.322110844,1.559698937,3.730558562,3.508607976,49,29,0,0,3,0,0,0,1
884,2319.650787,2641.653699,2873.568968,2875.765175,319.7285614,218.8936886,0,2.274350826,13.02158079,2.19620699,50,30,0,0,0,0,0,0,1
885,2322.749159,2663.950679,2875.302978,2882.027236,318.9045394,209.6182889,0.462197424,18.29698053,1.734009567,6.262061371,50,30,0,0,0,0,0,0,1
886,2323.527142,2473.502883,3051.640172,3070.823783,107.3492337,578.1372892,0.001492847,5.626506739,0,19.18211801,20,29,30,30,0,3,0,0,0
887,2328.219083,2491.554811,3116.374232,3119.008932,102.6719213,568.3231037,0.813083226,23.66380631,56.49631744,1.821616863,20,29,30,30,0,0,0,2,0
888,2328.432749,2487.409207,3150.859234,3153.400011,108.9481187,634.9539962,0,19.02833868,28.49603137,2.540776834,21,29,30,30,0,0,0,1,0
889,2332.773204,2669.165142,2892.488788,2897.671368,331.1774754,213.4956239,0,5.214462536,9.82802236,5.182579913,50,30,0,0,0,0,0,0,1
890,2343.387257,2670.759575,2902.062682,2906.920489,323.0637838,221.7292133,0,3.308534109,9.573894329,4.857806843,49,30,0,0,0,0,0,0,1
891,2348.519562,2478.023828,3137.171631,3143.985287,124.9833211,615.8596122,0,4.520945507,43.2881902,6.813655884,14,29,30,30,0,0,0,0,0
892,2349.145911,2690.604525,2907.045417,2935.542325,320.0192312,214.0017187,21.86674158,10.43938277,2.439174053,6.630166631,48,30,0,0,0,0,0,0,1
893,2350.506266,2487.808986,3188.254202,3198.861894,127.3916243,663.0502484,0,9.911095915,37.3949679,10.60769184,14,30,30,30,0,0,0,1,0
894,2356.102342,2522.015797,3149.799197,3149.866544,121.9214863,615.1558339,0,0.991968417,12.62756615,0.067347377,15,29,30,29,0,0,0,0,0
895,2357.959555,2682.838364,2904.606243,2928.912159,312.8000195,219.2243181,2.314246015,3.078789524,2.543560828,21.99166962,49,30,0,0,0,0,0,0,1
896,2359.120474,2524.949887,3187.119565,3204.741173,122.9690327,624.8493098,0,3.86037993,37.32036768,17.62160836,16,29,30,29,0,0,0,0,0
897,2365.988047,2526.469835,3243.115141,3250.769405,121.4211603,660.6497297,0,5.06062801,55.99557619,7.654263983,17,29,30,29,0,0,2,0,0
898,2366.115916,2705.576425,2910.133082,2981.941092,316.722448,202.2935679,52.42539449,12.73806058,2.26308901,19.38261523,49,30,0,0,2,0,0,0,1
899,2366.673909,2532.517877,3274.486363,3275.060603,121.1350775,710.5972636,0,10.70889119,31.3712223,0.57423956,18,29,30,29,0,0,1,0,0
900,2367.488006,2528.298766,3227.325165,3230.881649,124.066805,659.9554367,0,6.743954794,39.0709625,3.556483825,19,29,30,29,0,0,1,1,0
901,2369.670811,2524.692617,3160.654781,3164.169116,152.3449858,591.6816146,0,2.676820685,44.28054847,3.514335442,20,30,30,29,0,0,0,2,0
902,2372.419626,2530.982176,3180.987189,3181.843952,152.2729915,629.6726047,0,6.289558341,20.33240835,0.856763377,19,30,30,30,0,0,0,2,0
903,2378.028341,2694.318066,2907.869993,2962.558476,312.5761839,212.7273516,27.67233265,1.713541148,0.824575558,27.01615085,48,30,0,0,1,0,0,0,1
904,2380.165536,2587.975729,3180.987189,3206.812926,144.7843508,593.0114602,0.856763377,4.025841583,0,24.96897407,17,30,30,29,0,0,0,2,0
905,2381.242998,2591.175271,3199.803064,3220.284389,145.2268368,589.8119176,7.009862068,7.705436382,18.81587537,13.47146298,18,30,30,29,0,0,0,2,0
906,2381.359836,2712.83499,2916.806155,3001.259561,312.9582301,201.120018,75.54779541,10.5169244,2.85114732,8.905609768,49,30,0,0,4,0,0,0,1
907,2383.4785,2589.705026,3275.728275,3291.880244,144.8202655,684.7813373,0,5.40626013,1.241912235,16.15196874,18,30,30,29,0,0,2,0,0
908,2385.357409,2615.972867,3199.803064,3270.701655,145.624767,583.8301977,20.48132505,31.99069073,0,50.41726568,19,30,30,29,0,0,1,2,0
909,2388.419431,2708.847705,2913.955008,2992.353951,317.1569942,201.2853766,67.98608353,1.271280318,3.821926191,10.4128592,48,30,0,0,3,0,0,0,1
910,2389.355494,2590.44735,3235.103643,3246.598173,143.1623835,636.877815,0,6.929472668,7.778477913,11.49453051,19,30,30,29,0,0,1,1,0
911,2389.652274,2627.568058,3249.616374,3261.148681,198.3234545,607.5355846,0,39.59232945,14.51273149,11.53230698,20,30,30,30,0,0,2,1,0
912,2395.868392,2634.034317,3321.434803,3325.405145,193.8366333,665.5940677,0,4.329291051,21.80641805,3.970342124,21,30,29,30,0,0,0,1,0
